,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
90,2,9,37.152828285714286,9.460190476190476,1.102952380952381,-1.0731428571428572,-0.1341904761904762,0.0017142857142857155,-0.09495238095238094,-47.81542857142857,15.763333333333334,-2.2585714285714285,0.0,6.0,4.0
91,3,1,4.556951172131147,9.633196721311476,0.20377049180327872,-0.5725409836065575,0.042213114754098356,-0.10844262295081968,-0.09057377049180329,-44.24909836065574,18.30540983606557,-1.7854098360655737,0.0,5.0,2.0
92,3,10,39.575124495495494,9.49900900900901,0.8138738738738739,-0.3417117117117117,0.07873873873873874,-0.0654054054054054,-0.20153153153153153,-47.880090090090086,14.083783783783783,-5.694324324324325,0.0,5.0,3.0
93,3,11,59.92592257471264,8.020574712643677,4.4365517241379315,-3.4108045977011496,0.22988505747126436,-0.09873563218390805,-0.17954022988505747,-49.91057471264368,-3.83551724137931,3.501149425287356,2.0,4.0,2.0
94,3,12,64.10110632926829,8.104634146341464,3.115609756097561,-2.6753658536585365,0.023658536585365864,-0.2675609756097561,-0.17841463414634148,-50.50670731707317,-4.006219512195122,-0.26280487804878055,0.0,4.0,4.0
95,3,13,68.28939701234567,8.058395061728396,3.1437037037037037,-3.5820987654320984,0.19962962962962966,-0.3887654320987654,-0.16703703703703704,-49.90716049382716,-3.4471604938271603,3.370987654320988,0.0,4.0,3.0
96,3,14,72.15640862962962,7.859753086419753,4.165802469135802,-3.1206172839506174,-0.0053086419753086275,-0.3462962962962963,-0.0974074074074074,-49.839629629629634,-4.723703703703704,0.584320987654321,2.0,3.0,9.0
97,3,15,76.1559470131579,7.102631578947368,2.6413157894736843,-2.912236842105263,-0.29486842105263156,-0.5253947368421052,-0.005526315789473692,-50.0425,-3.7322368421052627,-1.268421052631579,2.0,4.0,5.0
98,3,16,80.18046249411765,7.2995294117647065,4.4571764705882355,-3.7554117647058822,0.08670588235294116,-0.2802352941176471,-0.19623529411764706,-49.727411764705884,-4.576941176470588,3.398117647058823,0.0,4.0,4.0
99,3,17,84.01440146987952,7.045060240963855,2.8689156626506023,-3.5945783132530122,-0.05819277108433736,-0.43481927710843377,-0.12843373493975904,-49.31590361445783,-0.2748192771084337,2.262409638554217,2.0,4.0,5.0
100,3,18,87.5965006097561,7.805975609756098,3.5563414634146344,-3.4458536585365853,0.13756097560975608,-0.31146341463414634,-0.20414634146341462,-49.22317073170732,1.5841463414634147,3.075731707317073,2.0,4.0,3.0
101,3,19,91.80251608888888,7.899444444444445,3.061777777777778,-4.277666666666667,0.09755555555555556,-0.37277777777777776,-0.22188888888888889,-49.32299999999999,-0.11966666666666669,4.442444444444444,2.0,4.0,2.0
102,3,2,8.84514996551724,9.763965517241378,0.22862068965517243,-0.18,0.02672413793103448,0.012586206896551728,-0.036551724137931035,-44.67982758620689,19.01612068965517,-2.8919827586206894,0.0,8.0,16.0
103,3,20,95.87747468041238,7.62659793814433,4.114948453608247,-4.003092783505155,0.05577319587628865,-0.27123711340206186,-0.2347422680412371,-48.6998969072165,-0.12845360824742266,5.259690721649484,2.0,4.0,2.0
104,3,21,107.76025664444444,8.312000000000001,-1.0201111111111112,-2.1767777777777777,-0.02600000000000001,-0.33555555555555555,-0.0026666666666666622,-43.05211111111111,19.747333333333334,-1.6847777777777777,4.0,10.0,8.0
105,3,22,112.10589422972973,8.538783783783783,-0.143918918918919,-3.765945945945946,-0.12094594594594593,-0.46283783783783783,-0.01608108108108108,-44.43405405405405,17.10324324324324,-3.2033783783783782,2.0,4.0,8.0
106,3,23,115.8920418,8.035764705882352,-1.6018823529411765,-3.4545882352941173,-0.19905882352941173,-0.37741176470588234,0.1191764705882353,-42.036,21.450941176470586,-2.6369411764705886,6.0,4.0,8.0
107,3,24,119.53889123595506,7.971123595505618,-1.570112359550562,-3.150112359550562,-0.09561797752808991,-0.45011235955056184,0.13797752808988764,-43.75505617977528,19.36314606741573,-2.1092134831460676,4.0,4.0,5.0
108,3,25,123.80561969892473,8.123978494623655,-1.9691397849462364,-2.4408602150537635,-0.2101075268817204,-0.3731182795698925,0.12655913978494623,-43.151827956989244,20.18225806451613,-5.4124731182795704,0.0,6.0,12.0
109,3,26,129.4348338625,7.773625,-1.547875,-2.8075,-0.390375,-0.30662500000000004,0.208875,-44.161874999999995,18.685,-5.64925,4.0,4.0,6.0
110,3,27,133.26215352688172,8.080645161290322,-1.9988172043010755,-2.0374193548387094,-0.15838709677419355,-0.34053763440860213,0.19913978494623655,-43.54032258064516,20.72741935483871,-3.636236559139785,0.0,3.0,8.0
111,3,28,137.33577660493827,7.923703703703704,-2.755679012345679,-2.8680246913580247,-0.22333333333333333,-0.44703703703703707,0.25876543209876546,-42.81851851851852,21.558271604938273,-4.526296296296296,4.0,3.0,4.0
112,3,29,141.16322598863636,8.039772727272727,-1.9445454545454546,-2.766590909090909,-0.15022727272727274,-0.44625000000000004,0.13590909090909092,-44.005227272727275,19.351931818181818,-5.2084090909090905,2.0,3.0,6.0
113,3,3,12.85697831372549,9.324117647058824,-0.05274509803921568,-0.23774509803921567,-0.015294117647058826,-0.07470588235294118,-0.16872549019607844,-43.99421568627451,19.538627450980393,-3.6676470588235297,0.0,5.0,10.0
114,3,30,144.88707498630137,7.814109589041097,-2.7334246575342465,-3.8863013698630136,-0.23493150684931505,-0.47780821917808225,0.19438356164383558,-41.92876712328767,22.368356164383563,-5.699452054794521,2.0,4.0,6.0
115,3,4,16.481680577981653,9.345412844036698,-0.03110091743119267,-0.01587155963302752,0.01211009174311927,-0.0581651376146789,-0.12752293577981652,-44.49183486238532,18.99559633027523,-3.9193577981651373,0.0,4.0,5.0
116,3,5,20.2288364,9.500380952380953,0.12380952380952383,-0.5657142857142857,-0.04161904761904762,-0.04561904761904762,-0.1381904761904762,-45.62904761904762,18.803904761904764,-2.617714285714286,0.0,5.0,7.0
117,3,6,23.992387755319147,9.331702127659574,0.16361702127659575,-1.2957446808510638,0.048404255319148944,-0.06723404255319149,-0.20840425531914894,-45.346808510638304,19.672659574468085,0.1448936170212766,0.0,5.0,5.0
118,3,7,27.599513161904763,9.494285714285715,-0.17714285714285716,-0.5253333333333333,-0.01085714285714286,-0.04838095238095237,-0.09704761904761905,-46.20628571428571,19.850571428571428,-3.826285714285714,0.0,6.0,19.0
119,3,8,31.660618366336635,9.717128712871286,0.57,-0.7731683168316832,0.08554455445544555,-0.01732673267326732,-0.16297029702970298,-47.134752475247524,16.57,-2.94990099009901,0.0,5.0,8.0
120,3,9,35.68545364285715,9.366964285714285,1.2685714285714287,-0.325625,-0.012142857142857146,0.02669642857142857,-0.11973214285714286,-48.92258928571429,13.028571428571428,-3.9320535714285714,0.0,5.0,11.0
121,4,1,10.519919153110047,9.297942583732057,-0.8088995215311005,0.7960287081339713,0.008995215311004784,-0.02229665071770335,-0.056220095693779906,-42.880191387559805,22.629808612440193,-10.532631578947367,2.0,5.0,6.0
122,4,10,49.325396427184465,9.622718446601942,0.4774757281553398,0.34980582524271847,-0.0821359223300971,-0.1163106796116505,-0.11572815533980582,-51.6526213592233,17.499029126213593,-6.565339805825243,0.0,3.0,11.0
